true_code,pred_code,match_type,true_content,pred_content
12정보03-03,12정보03-02,exact,복잡하고 어려운 문제를 해결 가능한 작은 단위의 문제로 분해하고 모델링 한다.,복잡한 문제 상황에서 문제 해결에 불필요한 요소를 제거하 거나 필요한 요소를 추출한다.
12정보03-03,12정보04-06,exact,복잡하고 어려운 문제를 해결 가능한 작은 단위의 문제로 분해하고 모델링 한다.,중첩 제어 구조를 활용한 프로그램을 작성한다.
12정보03-04,12정보04-05,exact,"순차 구조, 선택 구조, 반복 구조 등의 제어 구조를 활용하 여 논리적이고 효율적인 알고리즘을 설계한다.","순차, 선택, 반복 구조를 활용한 프로그램을 작성한다."
12정보03-04,12정보04-05,exact,"순차 구조, 선택 구조, 반복 구조 등의 제어 구조를 활용하 여 논리적이고 효율적인 알고리즘을 설계한다.","순차, 선택, 반복 구조를 활용한 프로그램을 작성한다."
12정보03-04,12정보04-03,exact,"순차 구조, 선택 구조, 반복 구조 등의 제어 구조를 활용하 여 논리적이고 효율적인 알고리즘을 설계한다.",다양한 연산자를 활용한 프로그램을 작성한다.
12정보03-05,12정보04-10,exact,다양한 알고리즘의 성능을 수행시간의 관점에서 분석하고 비교한다.,다양한 학문 분야의 문제 해결을 위해 설계한 알고리즘을 프로그램으로 구현하고 효율성을 비교·분석한다.
12정보03-05,12정보04-02,exact,다양한 알고리즘의 성능을 수행시간의 관점에서 분석하고 비교한다.,자료형에 적합한 변수를 정의하고 이를 활용한 프로그램 을 작성한다.
12정보04-01,INVALID,invalid,텍스트 기반 프로그래밍 언어의 개발 환경 및 특성을 이해 한다.,INVALID
12정보04-01,12정보02-01,exact,텍스트 기반 프로그래밍 언어의 개발 환경 및 특성을 이해 한다.,동일한 정보가 다양한 방법으로 디지털로 변환되어 표 현될 수 있음을 이해하고 정보 활용 목적에 따라 보다 효율적인 방법을 선 택한다.
12정보04-01,12정03-04,exact,텍스트 기반 프로그래밍 언어의 개발 환경 및 특성을 이해 한다.,"자료형의 종류와 특성을 알고, 적합한 자료형을 선택하여 프로그램을 작성한다."
12정보04-02,12정보04-03,exact,자료형에 적합한 변수를 정의하고 이를 활용한 프로그램 을 작성한다.,다양한 연산자를 활용한 프로그램을 작성한다.
12정보04-02,12정보04-03,exact,자료형에 적합한 변수를 정의하고 이를 활용한 프로그램 을 작성한다.,다양한 연산자를 활용한 프로그램을 작성한다.
12정보04-04,12정보04-02,exact,표준입출력과 파일입출력을 활용한 프로그램을 작성한다.,자료형에 적합한 변수를 정의하고 이를 활용한 프로그램 을 작성한다.
12정보04-04,12정보04-01,exact,표준입출력과 파일입출력을 활용한 프로그램을 작성한다.,텍스트 기반 프로그래밍 언어의 개발 환경 및 특성을 이해 한다.
12정보04-04,INVALID,invalid,표준입출력과 파일입출력을 활용한 프로그램을 작성한다.,INVALID
12정보04-05,12정보04-06,exact,"순차, 선택, 반복 구조를 활용한 프로그램을 작성한다.",중첩 제어 구조를 활용한 프로그램을 작성한다.
12정보04-05,12정보04-02,exact,"순차, 선택, 반복 구조를 활용한 프로그램을 작성한다.",자료형에 적합한 변수를 정의하고 이를 활용한 프로그램 을 작성한다.
12정보04-05,12정보04-03,exact,"순차, 선택, 반복 구조를 활용한 프로그램을 작성한다.",다양한 연산자를 활용한 프로그램을 작성한다.
12정보04-06,12정보04-02,exact,중첩 제어 구조를 활용한 프로그램을 작성한다.,자료형에 적합한 변수를 정의하고 이를 활용한 프로그램 을 작성한다.
12정보04-07,12정보04-03,exact,배열의 개념을 이해하고 배열을 활용한 프로그램을 작성한다.,다양한 연산자를 활용한 프로그램을 작성한다.
12정보04-09,12정보03-04,exact,다양한 학문 분야의 문제 해결을 위한 알고리즘을 협력하여 설계한다.,"순차 구조, 선택 구조, 반복 구조 등의 제어 구조를 활용하 여 논리적이고 효율적인 알고리즘을 설계한다."
12정보04-09,12정보03-03,exact,다양한 학문 분야의 문제 해결을 위한 알고리즘을 협력하여 설계한다.,복잡하고 어려운 문제를 해결 가능한 작은 단위의 문제로 분해하고 모델링 한다.
12정보04-09,INVALID,invalid,다양한 학문 분야의 문제 해결을 위한 알고리즘을 협력하여 설계한다.,INVALID
12정보04-10,12정보04-08,exact,다양한 학문 분야의 문제 해결을 위해 설계한 알고리즘을 프로그램으로 구현하고 효율성을 비교·분석한다.,함수의 개념을 이해하고 함수를 활용한 프로그램을 작성한다.
12정보04-10,INVALID,invalid,다양한 학문 분야의 문제 해결을 위해 설계한 알고리즘을 프로그램으로 구현하고 효율성을 비교·분석한다.,INVALID
12정보04-10,9정03-04,exact,다양한 학문 분야의 문제 해결을 위해 설계한 알고리즘을 프로그램으로 구현하고 효율성을 비교·분석한다.,사례를 중심으로 문제 해결에 적합한 전략을 선택하여 알고리즘을 설계한다.
12정보04-10,12정보03-02,exact,다양한 학문 분야의 문제 해결을 위해 설계한 알고리즘을 프로그램으로 구현하고 효율성을 비교·분석한다.,복잡한 문제 상황에서 문제 해결에 불필요한 요소를 제거하 거나 필요한 요소를 추출한다.
12정보05-01,INVALID,invalid,운영체제의 개념과 기능을 이해하고 운영체제를 활용하 여 컴퓨팅 시스템의 자원을 효율적으로 관리한다.,INVALID
12정보05-01,9정01-01,exact,운영체제의 개념과 기능을 이해하고 운영체제를 활용하 여 컴퓨팅 시스템의 자원을 효율적으로 관리한다.,"컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다."
12정보05-02,12정보05-01,exact,유무선 네트워크의 특성을 이해하고 사용하는 컴퓨팅 시스 템의 네트워크 환경을 설정한다.,운영체제의 개념과 기능을 이해하고 운영체제를 활용하 여 컴퓨팅 시스템의 자원을 효율적으로 관리한다.
12정보05-02,12정01-01,exact,유무선 네트워크의 특성을 이해하고 사용하는 컴퓨팅 시스 템의 네트워크 환경을 설정한다.,"유무선 네트워크의 특성을 이해하고, 컴퓨팅 시스템 간 공유, 협력, 소통을 위한 네트워크 환경을 구성한다."
12정보05-03,9정01-01,exact,문제 해결에 적합한 하드웨어를 선택하여 컴퓨팅 장치를 구성한다.,"컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다."
12정보05-03,12정보05-02,exact,문제 해결에 적합한 하드웨어를 선택하여 컴퓨팅 장치를 구성한다.,유무선 네트워크의 특성을 이해하고 사용하는 컴퓨팅 시스 템의 네트워크 환경을 설정한다.
12정보05-03,12정보05-02,exact,문제 해결에 적합한 하드웨어를 선택하여 컴퓨팅 장치를 구성한다.,유무선 네트워크의 특성을 이해하고 사용하는 컴퓨팅 시스 템의 네트워크 환경을 설정한다.
12정보05-04,12정보04-03,exact,피지컬 컴퓨팅 장치의 동작을 제어하기 위한 프로그램을 작성한다.,다양한 연산자를 활용한 프로그램을 작성한다.
12정보05-04,INVALID,invalid,피지컬 컴퓨팅 장치의 동작을 제어하기 위한 프로그램을 작성한다.,INVALID
12정보05-04,9정01-03,exact,피지컬 컴퓨팅 장치의 동작을 제어하기 위한 프로그램을 작성한다.,문제 해결 목적에 맞는 피지컬 컴퓨팅 구성요소를 선택하여 시스템을 구상한다.
12정보05-04,12정보04-03,exact,피지컬 컴퓨팅 장치의 동작을 제어하기 위한 프로그램을 작성한다.,다양한 연산자를 활용한 프로그램을 작성한다.
9정01-01,INVALID,invalid,"컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다.",INVALID
9정01-01,12정보05-03,exact,"컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다.",문제 해결에 적합한 하드웨어를 선택하여 컴퓨팅 장치를 구성한다.
9정01-01,12정보05-02,exact,"컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다.",유무선 네트워크의 특성을 이해하고 사용하는 컴퓨팅 시스 템의 네트워크 환경을 설정한다.
9정01-01,INVALID,invalid,"컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다.",INVALID
9정01-02,INVALID,invalid,"피지컬 컴퓨팅의 개념을 이해하고, 생활 속에서 적용된 사례 조사를 통해 컴퓨팅 시스템의 필요성과 가치를 판단한다.",INVALID
9정01-03,INVALID,invalid,문제 해결 목적에 맞는 피지컬 컴퓨팅 구성요소를 선택하여 시스템을 구상한다.,INVALID
9정01-03,INVALID,invalid,문제 해결 목적에 맞는 피지컬 컴퓨팅 구성요소를 선택하여 시스템을 구상한다.,INVALID
9정01-03,INVALID,invalid,문제 해결 목적에 맞는 피지컬 컴퓨팅 구성요소를 선택하여 시스템을 구상한다.,INVALID
9정01-03,12정보03-02,exact,문제 해결 목적에 맞는 피지컬 컴퓨팅 구성요소를 선택하여 시스템을 구상한다.,복잡한 문제 상황에서 문제 해결에 불필요한 요소를 제거하 거나 필요한 요소를 추출한다.
9정02-01,INVALID,invalid,"실생활의 데이터가 디지털 형태로 변환되어 활용되는 긍정적 가치를 탐색하고, 다양한 데이터를 디지털 형태로 표현한다.",INVALID
9정02-01,9정02-02,exact,"실생활의 데이터가 디지털 형태로 변환되어 활용되는 긍정적 가치를 탐색하고, 다양한 데이터를 디지털 형태로 표현한다.","문제 해결에 적합한 데이터를 수집하고, 목적에 맞게 구분하여 관리한다."
9정02-01,9정05-01,exact,"실생활의 데이터가 디지털 형태로 변환되어 활용되는 긍정적 가치를 탐색하고, 다양한 데이터를 디지털 형태로 표현한다.","디지털 사회의 특성을 탐구하고, 사회 변화에 따른 직업의 변화를 탐구한다."
9정02-02,INVALID,invalid,"문제 해결에 적합한 데이터를 수집하고, 목적에 맞게 구분하여 관리한다.",INVALID
9정02-02,9정02-01,exact,"문제 해결에 적합한 데이터를 수집하고, 목적에 맞게 구분하여 관리한다.","실생활의 데이터가 디지털 형태로 변환되어 활용되는 긍정적 가치를 탐색하고, 다양한 데이터를 디지털 형태로 표현한다."
9정02-02,INVALID,invalid,"문제 해결에 적합한 데이터를 수집하고, 목적에 맞게 구분하여 관리한다.",INVALID
9정02-03,INVALID,invalid,"실생활의 데이터를 표, 다이어그램 등 다양한 형태로 구조화한다.",INVALID
9정02-03,INVALID,invalid,"실생활의 데이터를 표, 다이어그램 등 다양한 형태로 구조화한다.",INVALID
9정02-03,INVALID,invalid,"실생활의 데이터를 표, 다이어그램 등 다양한 형태로 구조화한다.",INVALID
9정02-04,9정02-01,exact,"사례를 중심으로 데이터 간의 관계를 파악하고, 데이터에 기반하여 의미를 해석한다.","실생활의 데이터가 디지털 형태로 변환되어 활용되는 긍정적 가치를 탐색하고, 다양한 데이터를 디지털 형태로 표현한다."
9정02-05,INVALID,invalid,여러 학문 분야의 사례를 중심으로 데이터를 수집 분석하여 융합적으로 문제를 해결한다.,INVALID
9정02-05,9정02-02,exact,여러 학문 분야의 사례를 중심으로 데이터를 수집 분석하여 융합적으로 문제를 해결한다.,"문제 해결에 적합한 데이터를 수집하고, 목적에 맞게 구분하여 관리한다."
9정02-05,INVALID,invalid,여러 학문 분야의 사례를 중심으로 데이터를 수집 분석하여 융합적으로 문제를 해결한다.,INVALID
9정03-01,INVALID,invalid,문제의 상태를 정의하고 수행 가능한 형태로 구조화한다.,INVALID
9정03-01,12정보03-01,exact,문제의 상태를 정의하고 수행 가능한 형태로 구조화한다.,"복잡한 문제 상황에서 문제의 현재 상태, 목표 상태를 이 해하고 목표 상태에 도달하기 위해 수행해야 할 작업을 분석한다."
9정03-01,INVALID,invalid,문제의 상태를 정의하고 수행 가능한 형태로 구조화한다.,INVALID
9정03-02,INVALID,invalid,"문제 해결을 위한 추상화의 중요성을 이해하고, 핵심요소를 중심으로 알고리즘을 표현한다.",INVALID
9정03-02,12정보03-02,exact,"문제 해결을 위한 추상화의 중요성을 이해하고, 핵심요소를 중심으로 알고리즘을 표현한다.",복잡한 문제 상황에서 문제 해결에 불필요한 요소를 제거하 거나 필요한 요소를 추출한다.
9정03-03,INVALID,invalid,"알고리즘의 중요성을 이해하고, 문제를 해결하는 다양한 알고리즘을 비교 분석한다.",INVALID
9정03-03,12정보04-09,exact,"알고리즘의 중요성을 이해하고, 문제를 해결하는 다양한 알고리즘을 비교 분석한다.",다양한 학문 분야의 문제 해결을 위한 알고리즘을 협력하여 설계한다.
9정03-04,INVALID,invalid,사례를 중심으로 문제 해결에 적합한 전략을 선택하여 알고리즘을 설계한다.,INVALID
9정03-04,12정03-01,exact,사례를 중심으로 문제 해결에 적합한 전략을 선택하여 알고리즘을 설계한다.,복잡한 문제를 해결 가능한 작은 문제로 분해하고 모델링한다.
9정03-04,12정보04-05,exact,사례를 중심으로 문제 해결에 적합한 전략을 선택하여 알고리즘을 설계한다.,"순차, 선택, 반복 구조를 활용한 프로그램을 작성한다."
9정04-02,9정04-01,exact,"인공지능 학습에서 데이터의 중요성을 이해하고, 학습에 필요한 데이터를 수집하여 분류한다.",인공지능의 개념과 특성을 설명하고 인공지능 소프트웨어를 구별한다.
9정04-02,INVALID,invalid,"인공지능 학습에서 데이터의 중요성을 이해하고, 학습에 필요한 데이터를 수집하여 분류한다.",INVALID
9정04-03,INVALID,invalid,다양한 데이터를 활용하여 인공지능 시스템을 구성하고 적용한다.,INVALID
9정04-03,INVALID,invalid,다양한 데이터를 활용하여 인공지능 시스템을 구성하고 적용한다.,INVALID
9정04-03,INVALID,invalid,다양한 데이터를 활용하여 인공지능 시스템을 구성하고 적용한다.,INVALID
9정04-04,INVALID,invalid,"인공지능 시스템으로 해결 가능한 문제를 발견하고, 문제 해결에 적합한 인공지능 시스템을 적용한다.",INVALID
9정04-04,12정보03-02,exact,"인공지능 시스템으로 해결 가능한 문제를 발견하고, 문제 해결에 적합한 인공지능 시스템을 적용한다.",복잡한 문제 상황에서 문제 해결에 불필요한 요소를 제거하 거나 필요한 요소를 추출한다.
9정04-05,INVALID,invalid,인공지능 학습에 필요한 데이터의 수집과 활용에서 발생하는 윤리적인 문제의 해결 방안을 구상한다.,INVALID
9정04-05,INVALID,invalid,인공지능 학습에 필요한 데이터의 수집과 활용에서 발생하는 윤리적인 문제의 해결 방안을 구상한다.,INVALID
9정05-01,INVALID,invalid,"디지털 사회의 특성을 탐구하고, 사회 변화에 따른 직업의 변화를 탐구한다.",INVALID
9정05-01,9정01-01,exact,"디지털 사회의 특성을 탐구하고, 사회 변화에 따른 직업의 변화를 탐구한다.","컴퓨팅 시스템의 구성요소와 동작 원리를 이해하고, 운영 체제의 기능을 분석한다."
9정05-02,9정04-05,exact,디지털 사회의 구성원으로서 편리하고 안전한 생활을 위한 규칙에 대해 민주적으로 논의하고 실천 방안을 수립한다.,인공지능 학습에 필요한 데이터의 수집과 활용에서 발생하는 윤리적인 문제의 해결 방안을 구상한다.
9정05-02,INVALID,invalid,디지털 사회의 구성원으로서 편리하고 안전한 생활을 위한 규칙에 대해 민주적으로 논의하고 실천 방안을 수립한다.,INVALID
9정05-02,12정보01-06,exact,디지털 사회의 구성원으로서 편리하고 안전한 생활을 위한 규칙에 대해 민주적으로 논의하고 실천 방안을 수립한다.,사이버 공간에서 발생하는 사회적 문제를 예방하기 위한 제도를 이해하고 사이버 윤리를 실천한다.
